"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
BinhPhuoc,31/10/2015,232628,10232,85076,23179,80084,56237,19219,75966,19350,93259,81181,91679,7641,9393,5039,6753,385,97
BinhPhuoc,24/10/2015,690703,21227,71402,29786,32453,29862,64563,79947,23127,94335,07394,33208,9319,8561,6239,9751,950,15
BinhPhuoc,17/10/2015,873392,13870,58568,12712,31298,35597,82221,03802,67557,29409,87473,98129,9846,9117,8545,8175,512,06
BinhPhuoc,10/10/2015,969075,76375,29544,57341,18812,08335,22003,22730,80653,95370,68666,16595,0925,8425,8315,5596,221,41
BinhPhuoc,03/10/2015,564969,63846,48935,25348,08617,77018,52366,80934,75661,24765,38102,01447,7247,7178,4272,9928,199,21
BinhPhuoc,26/09/2015,116853,12130,90017,05804,18213,64792,75678,71237,91851,02414,13892,12297,6048,5500,9085,3138,135,74
BinhPhuoc,19/09/2015,456220,81740,17324,77939,04463,07208,37610,05188,40758,76161,87009,70794,5125,4376,1173,9439,608,26
BinhPhuoc,12/09/2015,836619,01073,20638,28966,12459,39996,62743,63462,07268,47408,57253,41430,9972,7990,0023,7616,534,93
BinhPhuoc,05/09/2015,854871,70830,81770,86310,86719,53861,57562,30000,30956,83896,78300,86304,1287,3484,8943,0774,787,60
BinhPhuoc,29/08/2015,735980,43953,89164,76043,41857,10120,71525,86427,12525,86395,51538,16391,0890,8908,7666,8497,560,98
BinhPhuoc,22/08/2015,347924,69371,91531,86134,49245,37407,20880,51893,91803,52419,76747,62392,5972,1745,2632,3702,909,29
